"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","Toralla_seaway","Toralla_geodesic"
50.97,1.845,2012,6,"France","HUMAN_OBSERVATION",51.05,1.85000000000001,8.91,5362,1063,1056,1052,1004,918,467,431,1382,1272
50.97,1.845,2012,6,"France","HUMAN_OBSERVATION",51.05,1.85000000000001,8.91,5362,1063,1056,1052,1004,918,467,431,1382,1272
51.206202,-4.646152,2012,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5064,1485,1743,1314,1692,1226,254,100,1084,1046
51.206202,-4.646152,2012,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5064,1485,1743,1314,1692,1226,254,100,1084,1046
51.193205,-4.664014,2012,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5054,1486,1733,1316,1681,1228,244,99,1074,1045
51.20617,-4.647582,2012,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5064,1485,1743,1314,1692,1226,254,100,1084,1046
54.70976,-5.809978,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.13,5426,1712,1489,1134,1484,1097,626,490,1445,1398
54.39238,-5.644625,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,8.87,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.38005,-5.545786,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,7.79,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.26154,-5.603793,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.25,-5.54999999999999,3.73,5372,1674,1533,1142,1528,1097,574,442,1391,1358
54.10019,-6.254029,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,8.8,5348,1699,1593,1187,1588,1142,558,432,1367,1329
54.41439,-5.640966,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,7.1,5396,1684,1508,1130,1503,1088,596,464,1415,1380
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.31355,-4.3653,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
47.33133,-3.13253,2011,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
50.348605,-4.142707,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1424,1505,1362,1453,1262,0,2,1011,970
47.33152,-3.13542,2011,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
50.361327,-4.184055,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1427,1505,1363,1453,1263,0,2,1011,970
50.394019,-4.215105,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4988,1430,1512,1361,1460,1263,7,5,1007,973
50.364816,-4.18984,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1427,1505,1363,1453,1263,0,2,1011,971
50.393449,-3.590388,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,11.08,5015,1376,1439,1330,1388,1227,67,50,1035,991
47.33133,-3.13253,2011,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88413,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
50.383715,-4.189304,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1428,1505,1361,1453,1262,0,3,1011,973
48.82348,-3.0203,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.32195,-4.37117,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.5258,-2.93448,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
48.82352,-3.01943,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.32039,-4.38765,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1399,1651,1552,1599,1438,253,228,811,759
48.69127,-1.98213,2011,3,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,6.78,5019,1233,1473,1426,1422,1301,245,244,1039,886
50.390102,-4.231806,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4988,1431,1512,1363,1460,1264,7,6,1007,972
47.73497,-4.00032,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4753,1365,1715,1590,1663,1470,317,293,773,718
50.393449,-3.590388,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,11.08,5015,1376,1439,1330,1388,1227,67,50,1035,991
47.79177,-3.88413,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.5258,-2.93448,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.79158,-3.88577,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.73497,-4.00032,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4753,1365,1715,1590,1663,1470,317,293,773,718
47.79177,-3.88258,2011,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
50.366613,-4.189923,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1427,1505,1363,1453,1263,0,2,1011,971
50.393449,-3.590388,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,11.08,5015,1376,1439,1330,1388,1227,67,50,1035,991
47.33117,-3.13018,2011,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.70142,-3.33045,2011,4,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.91,4783,1315,1771,1571,1720,1448,373,308,803,739
50.393449,-3.590388,2011,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,11.08,5015,1376,1439,1330,1388,1227,67,50,1035,991
50.874738,-1.368199,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
47.78647,-4.38135,2011,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4737,1394,1699,1601,1647,1484,301,288,757,708
47.81568,-4.12112,2011,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4756,1374,1716,1587,1664,1469,318,284,776,721
47.7702,-4.16643,2011,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4748,1377,1708,1593,1656,1475,309,289,768,715
47.75657,-4.20617,2011,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4743,1380,1703,1596,1651,1478,304,290,763,712
50.874738,-1.368199,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
48.33093,-4.37137,2011,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1550,1599,1437,253,227,811,761
48.33093,-4.37137,2011,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1550,1599,1437,253,227,811,761
48.60584,-4.61092,2010,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4808,1419,1594,1536,1542,1425,195,199,828,780
48.82352,-3.01943,2010,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.82352,-3.01943,2010,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.82348,-3.0203,2010,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.32039,-4.38765,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1399,1651,1552,1599,1438,253,228,811,759
47.79177,-3.88413,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
48.32039,-4.38765,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1399,1651,1552,1599,1438,253,228,811,759
48.31355,-4.3653,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
50.176754,-5.032855,2010,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4941,1480,1561,1418,1510,1322,72,66,961,929
50.175856,-5.032798,2010,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4941,1480,1561,1418,1510,1322,72,66,961,929
47.33133,-3.13253,2010,4,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33152,-3.13542,2010,4,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
47.70265,-3.33512,2010,4,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.97,4783,1315,1771,1571,1720,1448,373,308,803,739
48.32195,-4.37117,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.5258,-2.93448,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
48.31355,-4.3653,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
47.79177,-3.88258,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
48.31355,-4.3653,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
50.177249,-5.048295,2010,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4941,1482,1561,1418,1510,1322,72,67,961,929
48.32195,-4.37117,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.79158,-3.88577,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
50.096027,-5.092079,2010,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4931,1483,1565,1427,1513,1331,76,73,951,919
50.190006,-5.042102,2010,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4941,1481,1561,1417,1510,1321,72,66,961,930
47.70142,-3.33045,2010,4,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.91,4783,1315,1771,1571,1720,1448,373,308,803,739
47.52915,-2.86983,2010,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1278,1813,1564,1761,1437,414,329,823,751
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.07155,-6.192327,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1702,1593,1188,1588,1143,558,435,1367,1331
54.07155,-6.192327,2010,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1702,1593,1188,1588,1143,558,435,1367,1331
52.829383,-4.417355,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5236,1537,1694,1178,1689,1107,431,275,1255,1223
55.54842,-5.08119,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5521,1720,1426,1043,1421,1017,722,580,1540,1505
47.64542,-3.40156,2010,8,"France","HUMAN_OBSERVATION",NA,NA,NA,4778,1319,1764,1574,1712,1451,366,308,798,736
47.79655,-3.87404,2010,8,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1459,332,287,784,729
47.79491,-3.85724,2010,8,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1354,1730,1578,1678,1458,332,287,784,730
47.64054,-3.41999,2010,8,"France","HUMAN_OBSERVATION",NA,NA,NA,4778,1320,1764,1575,1712,1452,366,308,798,735
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
48.78729,-2.90715,2009,2,"France","HUMAN_OBSERVATION",48.75,-2.84999999999999,5.9,4956,1293,1481,1448,1429,1329,203,203,976,860
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.79177,-3.88258,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
47.79158,-3.88577,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.79177,-3.88413,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
48.31355,-4.3653,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.72847,-3.96793,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4759,1362,1723,1589,1671,1469,324,294,779,719
47.79177,-3.88413,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.33152,-3.13542,2009,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
48.31355,-4.3653,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
47.73497,-4.00032,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4753,1365,1715,1590,1663,1470,317,293,773,718
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.72847,-3.96793,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4759,1362,1723,1589,1671,1469,324,294,779,719
47.5258,-2.93448,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.79158,-3.88577,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.79158,-3.88577,2009,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
43.4604,5.20467,2009,4,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,4.57,2204,708,4635,1764,4583,1592,3226,1044,2241,1145
43.4604,5.20467,2009,4,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,4.57,2204,708,4635,1764,4583,1592,3226,1044,2241,1145
43.4604,5.20467,2009,4,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,4.57,2204,708,4635,1764,4583,1592,3226,1044,2241,1145
43.05096,3.01587,2009,5,"France","HUMAN_OBSERVATION",43.05,3.15000000000001,10.91,2344,875,4536,1844,4484,1678,3127,986,2141,982
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
43.05096,3.01587,2009,5,"France","HUMAN_OBSERVATION",43.05,3.15000000000001,10.91,2344,875,4536,1844,4484,1678,3127,986,2141,982
43.07779,3.00553,2009,5,"France","HUMAN_OBSERVATION",42.95,3.05000000000001,14.68,2350,887,4526,1857,4474,1691,3117,991,2132,973
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
43.35156,4.8106,2009,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2216,737,4611,1780,4559,1609,3202,1036,2216,1118
43.07779,3.00553,2009,5,"France","HUMAN_OBSERVATION",42.95,3.05000000000001,14.68,2350,887,4526,1857,4474,1691,3117,991,2132,973
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
43.07779,3.00553,2009,5,"France","HUMAN_OBSERVATION",42.95,3.05000000000001,14.68,2350,887,4526,1857,4474,1691,3117,991,2132,973
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.81775,-5.768767,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,8.42,5444,1711,1460,1112,1455,1077,645,509,1463,1422
54.82755,-5.780664,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,8.74,5444,1711,1460,1112,1455,1077,645,509,1463,1422
54.81494,-5.744958,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.23,5444,1711,1460,1112,1455,1077,645,509,1463,1422
54.81775,-5.768767,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,8.42,5444,1711,1460,1112,1455,1077,645,509,1463,1422
54.81494,-5.744958,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.23,5444,1711,1460,1112,1455,1077,645,509,1463,1422
54.82755,-5.780664,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,8.74,5444,1711,1460,1112,1455,1077,645,509,1463,1422
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.845551,-3.184381,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1863,910,823,905,862,1201,946,2019,1889
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.833974,-3.173592,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,822,905,862,1201,945,2019,1888
58.833974,-3.173592,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,822,905,862,1201,945,2019,1888
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.838432,-3.177208,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.845551,-3.184381,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1863,910,823,905,862,1201,946,2019,1889
58.838432,-3.177208,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.845551,-3.184381,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1863,910,823,905,862,1201,946,2019,1889
58.833974,-3.173592,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,822,905,862,1201,945,2019,1888
58.838432,-3.177208,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.845551,-3.184381,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1863,910,823,905,862,1201,946,2019,1889
58.838432,-3.177208,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.833974,-3.173592,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,822,905,862,1201,945,2019,1888
58.83933,-3.177238,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
58.833974,-3.173592,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,822,905,862,1201,945,2019,1888
58.841992,-3.180794,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1889
58.838432,-3.177208,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6000,1862,910,823,905,862,1201,945,2019,1888
